quantity,average_selling_price,promotion_en_%,seller_id,product_id,variation_id,month,rating_avg,rating_count,review_count,stock,LAZ,SHP
14,154000,18.52,3,573,812,1,4.8,176.0,54.0,40.42857142857143,1,0
2,155000,17.99,3,573,812,1,4.8,128.0,35.0,7.0,1,0
4,165000,12.7,3,573,812,1,4.8,128.0,35.0,15.0,1,0
31,170000,10.05,3,573,812,1,4.800000000000001,205.0,62.0,43.03225806451613,1,0
18,189000,0.0,3,573,812,2,4.799999999999999,128.0,35.0,11.0,1,0
6,136000,28.04,3,573,813,1,4.8,161.0,47.0,47.0,1,0
14,140000,25.93,3,573,813,1,4.8,178.0,54.0,31.5,1,0
12,141000,25.4,3,573,813,1,4.8,200.0,58.0,29.0,1,0
2,142000,24.87,3,573,813,1,4.8,158.0,45.0,51.0,1,0
48,149000,21.16,3,573,813,1,4.799999999999998,205.0,62.0,34.375,1,0
289,151000,20.11,3,573,813,2,4.800000000000007,205.0,62.0,22.529411764705884,1,0
55,154000,18.52,3,573,813,3,4.8,172.0,51.0,38.8,1,0
156,155000,17.99,3,573,813,2,4.800000000000007,176.0,54.0,38.833333333333336,1,0
2,161000,14.81,3,573,813,2,4.8,128.0,35.0,36.0,1,0
92,170000,10.05,3,573,813,2,4.800000000000004,199.0,58.0,32.130434782608695,1,0
18,189000,0.0,3,573,813,2,4.8,128.0,35.0,24.0,1,0
14,136000,28.04,3,573,814,1,4.8,161.0,47.0,46.0,1,0
3,138000,26.98,3,573,814,1,4.8,161.0,47.0,42.0,1,0
2,140000,25.93,3,573,814,1,4.8,178.0,54.0,85.0,1,0
34,141000,25.4,3,573,814,1,4.799999999999999,155.0,44.0,29.5,1,0
49,142000,24.87,3,573,814,1,4.799999999999999,202.0,59.0,91.71428571428571,1,0
1,145000,23.28,3,573,814,1,4.8,158.0,45.0,43.0,1,0
121,151000,20.11,3,573,814,1,4.800000000000003,205.0,62.0,37.09090909090909,1,0
1,153000,19.05,3,573,814,1,4.8,190.0,58.0,65.0,1,0
45,154000,18.52,3,573,814,2,4.799999999999999,151.0,44.0,39.666666666666664,1,0
35,155000,17.99,3,573,814,1,4.799999999999999,128.0,35.0,35.0,1,0
1,159000,15.87,3,573,814,1,4.8,202.0,59.0,41.0,1,0
99,161000,14.81,3,573,814,3,4.800000000000005,199.0,58.0,61.09090909090909,1,0
10,164000,13.23,3,573,814,2,4.8,172.0,51.0,104.0,1,0
5,166000,12.17,3,573,814,1,4.8,187.0,58.0,79.8,1,0
168,170000,10.05,3,573,814,1,4.800000000000005,199.0,58.0,82.03571428571429,1,0
18,189000,0.0,3,573,814,2,4.8,128.0,35.0,37.0,1,0
80,299000,33.41,3,575,818,2,4.7,287.0,94.0,349.0,1,0
36,323000,28.06,3,575,818,1,4.6,219.0,75.0,246.33333333333334,1,0
182,329000,26.73,3,575,818,1,4.635714285714285,271.0,94.0,239.28571428571428,1,0
156,335000,25.39,3,575,818,1,4.7,292.0,96.0,380.0,1,0
52,336000,25.17,3,575,818,1,4.6000000000000005,210.0,71.0,225.0,1,0
3,345000,23.16,3,575,818,1,4.7,323.0,102.0,160.0,1,0
3,349000,22.27,3,575,818,1,4.7,323.0,102.0,156.0,1,0
22,351000,21.83,3,575,818,1,4.5,142.0,51.0,56.0,1,0
1,352000,21.6,3,575,818,1,4.7,315.0,100.0,339.0,1,0
380,359000,20.04,3,575,818,4,4.5,191.0,69.0,97.4,1,0
32,361000,19.6,3,575,818,1,4.700000000000001,341.0,105.0,161.625,1,0
583,368000,18.04,3,575,818,3,4.58181818181819,265.0,94.0,207.72727272727272,1,0
10,375000,16.48,3,575,818,1,4.7,317.0,101.0,324.6,1,0
18,378000,15.81,3,575,818,1,4.6000000000000005,266.0,94.0,315.5,1,0
22,404000,10.02,3,575,818,1,4.636363636363638,285.0,94.0,283.27272727272725,1,0
4,449000,0.0,3,575,818,2,4.5,155.0,53.0,101.5,1,0
8,404000,22.01,3,575,818,1,4.7,359.0,115.0,105.5,1,0
8,429000,17.18,3,575,818,1,4.7,366.0,118.0,160.25,1,0
19,466000,10.04,3,575,818,1,4.700000000000001,364.0,117.0,101.3157894736842,1,0
2,79000,26.85,3,576,819,1,4.8,80.0,29.0,9.5,1,0
10,81000,25.0,3,576,819,2,4.8,72.0,28.0,28.0,1,0
4,83000,23.15,3,576,819,1,4.8,77.0,29.0,29.0,1,0
40,86000,20.37,3,576,819,2,4.799999999999999,70.0,27.0,6.0,1,0
44,87000,19.44,3,576,819,1,4.800000000000003,95.0,32.0,20.772727272727273,1,0
4,88000,18.52,3,576,819,2,4.8,72.0,28.0,24.0,1,0
35,89000,17.59,3,576,819,2,4.799999999999999,95.0,32.0,36.42857142857143,1,0
42,91000,15.74,3,576,819,1,4.799999999999999,95.0,32.0,22.0,1,0
136,93000,13.89,3,576,819,1,4.800000000000002,95.0,32.0,27.88235294117647,1,0
8,94000,12.96,3,576,819,1,4.8,92.0,31.0,28.0,1,0
30,95000,12.04,3,576,819,2,4.799999999999999,87.0,30.0,8.0,1,0
70,97000,10.19,3,576,819,3,4.800000000000005,92.0,31.0,24.785714285714285,1,0
21,99000,8.33,3,576,819,3,4.700000000000001,59.0,22.0,11.0,1,0
120,108000,0.0,3,576,819,4,4.725,70.0,27.0,9.75,1,0
872,99000,33.11,3,577,820,3,4.700000000000001,1230.0,370.0,308.0,1,0
176,105000,29.05,3,577,820,1,4.700000000000001,1299.0,384.0,199.5,1,0
906,106000,28.38,3,577,820,3,4.700000000000001,1240.0,371.0,226.16666666666666,1,0
45,107000,27.7,3,577,820,1,4.7,1157.0,350.0,140.66666666666666,1,0
5110,109000,26.35,3,577,820,6,4.700000000000021,1209.0,363.0,332.64285714285717,1,0
360,111000,25.0,3,577,820,2,4.6999999999999975,1339.0,400.0,239.625,1,0
9,112000,24.32,3,577,820,1,4.7,1311.0,389.0,287.8888888888889,1,0
312,115000,22.3,3,577,820,1,4.699999999999994,1324.0,394.0,455.0,1,0
216,119000,19.59,3,577,820,2,4.7,1335.0,398.0,477.125,1,0
430,120000,18.92,3,577,820,2,4.699999999999992,1306.0,385.0,325.7,1,0
232,121000,18.24,3,577,820,2,4.6999999999999975,1331.0,397.0,253.375,1,0
33,122000,17.57,3,577,820,1,4.7,902.0,282.0,852.0,1,0
9,128000,13.51,3,577,820,1,4.7,881.0,275.0,1671.0,1,0
192,136000,8.11,3,577,820,3,4.699999999999995,897.0,280.0,978.0,1,0
4,148000,0.0,3,577,820,1,4.7,1136.0,345.0,217.0,1,0
24,215000,25.35,3,578,821,2,4.6000000000000005,1125.0,450.0,41.333333333333336,1,0
48,216000,25.0,3,578,821,2,4.599999999999999,1110.0,444.0,50.0,1,0
4,236000,18.06,3,578,821,1,4.6,1105.0,443.0,50.0,1,0
69,239000,17.01,3,578,821,2,4.600000000000001,1123.0,450.0,30.391304347826086,1,0
60,244000,15.28,3,578,821,2,4.599999999999997,1133.0,452.0,25.083333333333332,1,0
68,259000,10.07,3,578,821,2,4.600000000000001,1130.0,452.0,25.558823529411764,1,0
12,288000,0.0,3,578,821,2,4.6000000000000005,1116.0,445.0,47.333333333333336,1,0
1,214000,25.69,3,578,822,1,4.6,1125.0,450.0,35.0,1,0
9,215000,25.35,3,578,822,2,4.6000000000000005,1125.0,450.0,32.0,1,0
2,227000,21.18,3,578,822,1,4.6,1098.0,441.0,29.0,1,0
23,232000,19.44,3,578,822,1,4.599999999999998,1123.0,450.0,17.82608695652174,1,0
140,259000,10.07,3,578,822,2,4.600000000000005,1128.0,451.0,25.892857142857142,1,0
8,288000,0.0,3,578,822,1,4.6000000000000005,1120.0,448.0,18.125,1,0
1,215000,25.35,3,578,823,1,4.6,1098.0,441.0,6.0,1,0
2,227000,21.18,3,578,823,1,4.6,1098.0,441.0,6.0,1,0
7,288000,0.0,3,578,823,1,4.6000000000000005,1120.0,448.0,3.4285714285714284,1,0
39,215000,25.35,3,578,824,3,4.6000000000000005,1125.0,450.0,29.333333333333332,1,0
12,216000,25.0,3,578,824,1,4.6000000000000005,1110.0,444.0,24.5,1,0
1,227000,21.18,3,578,824,1,4.6,1098.0,441.0,46.0,1,0
2,235000,18.4,3,578,824,1,4.6,1097.0,440.0,66.0,1,0
54,239000,17.01,3,578,824,2,4.599999999999996,1123.0,450.0,17.88888888888889,1,0
48,244000,15.28,3,578,824,1,4.599999999999998,1133.0,452.0,17.0,1,0
125,259000,10.07,3,578,824,3,4.600000000000003,1130.0,452.0,22.72,1,0
12,288000,0.0,3,578,824,1,4.6000000000000005,1116.0,445.0,31.0,1,0
6,215000,25.35,3,578,825,1,4.6,1125.0,450.0,33.666666666666664,1,0
5,225000,21.88,3,578,825,1,4.6,1120.0,448.0,10.2,1,0
25,244000,15.28,3,578,825,1,4.599999999999998,1133.0,452.0,30.08,1,0
1,214000,25.69,3,578,828,1,4.6,1125.0,450.0,31.0,1,0
3,215000,25.35,3,578,828,1,4.6,1125.0,450.0,23.0,1,0
8,230000,20.14,3,578,828,1,4.6,1118.0,446.0,13.0,1,0
6,235000,18.4,3,578,828,1,4.6000000000000005,1123.0,450.0,26.333333333333332,1,0
8,249000,13.54,3,578,828,1,4.6000000000000005,1123.0,450.0,15.0,1,0
9,258000,10.42,3,578,828,1,4.6000000000000005,1123.0,450.0,32.0,1,0
41,259000,10.07,3,578,828,1,4.599999999999996,1133.0,452.0,21.24390243902439,1,0
14,288000,0.0,3,578,828,1,4.6000000000000005,1122.0,449.0,12.642857142857142,1,0
15,244000,15.28,3,578,829,1,4.6,1133.0,452.0,24.8,1,0
7,288000,0.0,3,578,829,1,4.6000000000000005,1123.0,450.0,14.0,1,0
12,215000,25.35,3,578,830,3,4.6000000000000005,1125.0,450.0,55.333333333333336,1,0
9,216000,25.0,3,578,830,1,4.6000000000000005,1110.0,444.0,116.33333333333333,1,0
36,239000,17.01,3,578,830,2,4.599999999999997,1123.0,450.0,26.333333333333332,1,0
10,242000,15.97,3,578,830,1,4.6000000000000005,1130.0,452.0,22.9,1,0
102,244000,15.28,3,578,830,1,4.599999999999997,1133.0,452.0,28.41176470588235,1,0
20,288000,0.0,3,578,830,1,4.6,1116.0,445.0,48.75,1,0
4248,109000,39.11,3,579,831,2,4.799999999999999,3133.0,961.0,2526.5,1,0
696,119000,33.52,3,579,831,3,4.800000000000005,3045.0,930.0,1048.0,1,0
118,125000,30.17,3,579,831,1,4.8,3461.0,1058.0,594.5,1,0
82,128000,28.49,3,579,831,1,4.8,3007.0,916.0,1607.0,1,0
783,129000,27.93,3,579,831,3,4.800000000000002,3433.0,1053.0,726.4444444444445,1,0
561,131000,26.82,3,579,831,1,4.800000000000001,3070.0,937.0,2287.2727272727275,1,0
377,134000,25.14,3,579,831,1,4.8000000000000025,3469.0,1061.0,1415.6923076923076,1,0
279,135000,24.58,3,579,831,2,4.799999999999999,3414.0,1049.0,1442.7777777777778,1,0
190,139000,22.35,3,579,831,2,4.799999999999999,3304.0,1016.0,3332.5,1,0
42,143000,20.11,3,579,831,1,4.8,3433.0,1053.0,4356.5,1,0
140,146000,18.44,3,579,831,2,4.799999999999999,3299.0,1013.0,2356.0,1,0
148,147000,17.88,3,579,831,2,4.799999999999999,3365.0,1040.0,1479.0,1,0
90,153000,14.53,3,579,831,2,4.799999999999999,3295.0,1012.0,1573.2,1,0
75,155000,13.41,3,579,831,2,4.799999999999999,2537.0,759.0,5163.666666666667,1,0
26,156000,12.85,3,579,831,1,4.8,3059.0,934.0,1967.0,1,0
594,161000,10.06,3,579,831,3,4.7999999999999865,3363.0,1038.0,1972.9545454545455,1,0
32,81000,26.36,3,582,834,1,4.7,180.0,57.0,11.5,1,0
32,82000,25.45,3,582,834,2,4.7,169.0,54.0,75.0,1,0
2,84000,23.64,3,582,834,1,4.7,169.0,54.0,75.0,1,0
2,86000,21.82,3,582,834,1,4.7,170.0,54.0,73.5,1,0
15,88000,20.0,3,582,834,3,4.700000000000001,163.0,52.0,31.666666666666668,1,0
369,89000,19.09,3,582,834,4,4.699999999999993,189.0,59.0,66.88888888888889,1,0
40,90000,18.18,3,582,834,2,4.700000000000001,190.0,59.0,36.6,1,0
16,91000,17.27,3,582,834,2,4.7,197.0,60.0,55.0,1,0
357,93000,15.45,3,582,834,3,4.699999999999992,197.0,60.0,49.294117647058826,1,0
132,96000,12.73,3,582,834,3,4.699999999999995,195.0,60.0,30.666666666666668,1,0
2108,99000,10.0,3,582,834,4,4.699999999999943,193.0,60.0,59.96774193548387,1,0
26,101000,8.18,3,582,834,1,4.7,110.0,34.0,168.0,1,0
5,102000,7.27,3,582,834,1,4.7,106.0,32.0,223.0,1,0
237,110000,0.0,3,582,834,5,4.699999999999994,107.0,34.0,191.0,1,0
114,128000,28.49,3,585,837,2,4.6000000000000005,597.0,235.0,189.33333333333334,1,0
108,129000,27.93,3,585,837,2,4.6000000000000005,625.0,243.0,173.5,1,0
16,131000,26.82,3,585,837,1,4.6,609.0,240.0,202.75,1,0
576,134000,25.14,3,585,837,3,4.600000000000004,602.0,238.0,211.5,1,0
104,135000,24.58,3,585,837,2,4.599999999999997,639.0,249.0,151.75,1,0
119,137000,23.46,3,585,837,3,4.599999999999996,635.0,248.0,130.71428571428572,1,0
180,139000,22.35,3,585,837,3,4.599999999999996,647.0,251.0,122.0,1,0
15,141000,21.23,3,585,837,1,4.6,644.0,251.0,68.0,1,0
60,143000,20.11,3,585,837,1,4.6000000000000005,648.0,252.0,115.0,1,0
200,144000,19.55,3,585,837,2,4.6,596.0,234.0,192.875,1,0
112,145000,18.99,3,585,837,2,4.6,529.0,210.0,287.0,1,0
18,145837,18.53,3,585,837,1,4.6,638.0,249.0,91.33333333333333,1,0
102,146000,18.44,3,585,837,4,4.599999999999997,575.0,228.0,337.3333333333333,1,0
32,147000,17.88,3,585,837,1,4.599999999999998,645.0,251.0,77.375,1,0
105,148000,17.32,3,585,837,2,4.599999999999997,616.0,242.0,145.8,1,0
8,150000,16.2,3,585,837,1,4.6000000000000005,605.0,239.0,148.25,1,0
141,155000,13.41,3,585,837,2,4.599999999999996,534.0,212.0,28.0,1,0
160,161000,10.06,3,585,837,2,4.60000000000001,636.0,249.0,199.95,1,0
3810,20000,0.0,3,586,838,6,4.800000000000094,381.0,80.0,144.8,1,0
300,149000,25.13,3,587,839,5,4.699999999999995,172.0,55.0,91.0,1,0
2,153000,23.12,3,587,839,1,4.7,172.0,55.0,163.0,1,0
64,156000,21.61,3,587,839,3,4.700000000000001,172.0,55.0,158.5,1,0
120,159000,20.1,3,587,839,2,4.74,200.0,62.0,171.4,1,0
6,163000,18.09,3,587,839,1,4.7,150.0,48.0,100.0,1,0
4,164000,17.59,3,587,839,1,4.8,215.0,63.0,23.5,1,0
70,165000,17.09,3,587,839,2,4.710000000000002,196.0,60.0,68.0,1,0
65,168000,15.58,3,587,839,1,4.799999999999999,216.0,64.0,29.53846153846154,1,0
192,169000,15.08,3,587,839,4,4.781249999999994,215.0,63.0,78.25,1,0
78,173000,13.07,3,587,839,1,4.738461538461538,215.0,63.0,83.23076923076923,1,0
72,174000,12.56,3,587,839,3,4.733333333333332,197.0,60.0,82.0,1,0
667,179000,10.05,3,587,839,6,4.721739130434799,205.0,62.0,98.56521739130434,1,0
6,199000,0.0,3,587,839,1,4.7,143.0,46.0,0.0,1,0
29,112000,20.0,3,588,840,1,4.8,102.0,40.0,0.0,1,0
12,114000,18.57,3,588,840,1,4.8,115.0,45.0,0.0,1,0
2,115000,17.86,3,588,840,1,4.8,114.0,45.0,0.5,1,0
20,118000,15.71,3,588,840,2,4.799999999999999,117.0,46.0,19.25,1,0
70,119000,15.0,3,588,840,2,4.799999999999999,117.0,46.0,18.0,1,0
20,120000,14.29,3,588,840,1,4.799999999999999,113.0,44.0,2.8,1,0
10,121000,13.57,3,588,840,1,4.799999999999999,115.0,45.0,6.3,1,0
12,122000,12.86,3,588,840,1,4.799999999999999,115.0,45.0,1.6666666666666667,1,0
112,123000,12.14,3,588,840,3,4.800000000000003,116.0,45.0,8.357142857142858,1,0
45,124000,11.43,3,588,840,1,4.799999999999999,117.0,46.0,27.6,1,0
68,126000,10.0,3,588,840,2,4.800000000000002,115.0,45.0,13.588235294117647,1,0
13,132000,5.71,3,588,840,1,4.8,96.0,37.0,18.0,1,0
304,140000,0.0,3,588,840,5,4.799999999999993,96.0,37.0,24.75,1,0
20,51000,25.0,3,589,841,1,4.8,28.0,9.0,30.0,1,0
36,57000,16.18,3,589,841,2,4.799999999999998,36.0,15.0,18.416666666666668,1,0
23,58000,14.71,3,589,841,1,4.799999999999998,34.0,14.0,23.391304347826086,1,0
57,59000,13.24,3,589,841,1,4.800000000000005,35.0,15.0,21.473684210526315,1,0
8,60000,11.76,3,589,841,1,4.8,29.0,10.0,29.375,1,0
51,54000,48.57,3,589,841,1,4.6,13.0,3.0,6.0,1,0
4,55000,47.62,3,589,841,1,4.5,11.0,3.0,20.0,1,0
2,105000,0.0,3,589,841,1,4.65,20.0,6.0,0.5,1,0
2,72000,26.53,3,590,842,1,4.5,44.0,16.0,26.5,1,0
4,73000,25.51,3,590,842,1,4.4,35.0,15.0,21.0,1,0
5,75000,23.47,3,590,842,1,4.4,35.0,15.0,22.0,1,0
8,76000,22.45,3,590,842,1,4.4,35.0,15.0,20.5,1,0
76,78000,20.41,3,590,842,3,4.374999999999999,45.0,17.0,33.75,1,0
28,81000,17.35,3,590,842,1,4.5,46.0,17.0,17.857142857142858,1,0
18,83000,15.31,3,590,842,2,4.466666666666666,46.0,17.0,33.0,1,0
11,84000,14.29,3,590,842,1,4.5,45.0,17.0,20.727272727272727,1,0
16,85000,13.27,3,590,842,1,4.4875,45.0,16.0,21.0,1,0
75,88000,10.2,3,590,842,2,4.444000000000002,45.0,17.0,23.16,1,0
156,128000,28.49,3,594,846,3,4.5,266.0,122.0,205.0,1,0
57,129000,27.93,3,594,846,2,4.5,286.0,129.0,139.33333333333334,1,0
128,134000,25.14,3,594,846,2,4.5,277.0,125.0,238.125,1,0
14,135000,24.58,3,594,846,2,4.5,294.0,133.0,135.0,1,0
6,136000,24.02,3,594,846,2,4.5,259.0,121.0,203.0,1,0
56,137000,23.46,3,594,846,2,4.5,282.0,127.0,230.25,1,0
30,139000,22.35,3,594,846,1,4.3999999999999995,249.0,119.0,86.0,1,0
2,140000,21.79,3,594,846,1,4.5,295.0,133.0,147.0,1,0
33,141000,21.23,3,594,846,1,4.5,293.0,132.0,139.27272727272728,1,0
40,143000,20.11,3,594,846,1,4.5,295.0,133.0,148.5,1,0
120,144000,19.55,3,594,846,2,4.5,276.0,124.0,259.625,1,0
404,145000,18.99,3,594,846,2,4.5,294.0,133.0,156.5,1,0
84,146000,18.44,3,594,846,2,4.5,266.0,122.0,142.0,1,0
77,149000,16.76,3,594,846,3,4.5,294.0,133.0,160.27272727272728,1,0
4,150000,16.2,3,594,846,1,4.5,276.0,124.0,252.5,1,0
93,155000,13.41,3,594,846,4,4.400000000000003,249.0,119.0,98.0,1,0
95,161000,10.06,3,594,846,2,4.5,293.0,132.0,195.3684210526316,1,0
6,179000,0.0,3,594,846,1,4.45,266.0,122.0,137.0,1,0
1770,109000,35.5,3,595,847,4,4.800000000000002,1696.0,504.0,1998.5,1,0
250,115000,31.95,3,595,847,2,4.799999999999999,1577.0,465.0,60.0,1,0
918,119000,29.59,3,595,847,2,4.799999999999999,1564.0,461.0,228.83333333333334,1,0
34,121000,28.4,3,595,847,1,4.8,1522.0,447.0,556.0,1,0
840,123000,27.22,3,595,847,1,4.800000000000005,1599.0,469.0,1190.5,1,0
315,126000,25.44,3,595,847,2,4.799999999999999,1727.0,516.0,1174.2857142857142,1,0
23,127000,24.85,3,595,847,1,4.8,1442.0,426.0,217.0,1,0
270,129000,23.67,3,595,847,3,4.8000000000000025,1705.0,507.0,1027.6666666666667,1,0
324,135000,20.12,3,595,847,2,4.800000000000002,1757.0,525.0,1550.8333333333333,1,0
360,136000,19.53,3,595,847,2,4.800000000000006,1694.0,504.0,1749.0,1,0
144,138000,18.34,3,595,847,2,4.799999999999999,1674.0,499.0,1775.0,1,0
135,142000,15.98,3,595,847,2,4.800000000000005,1709.0,509.0,1651.0,1,0
50,143000,15.38,3,595,847,2,4.8,1300.0,383.0,1006.5,1,0
28,145000,14.2,3,595,847,1,4.8,1586.0,465.0,1403.5,1,0
420,152000,10.06,3,595,847,2,4.799999999999994,1712.0,510.0,1543.095238095238,1,0
4,169000,0.0,3,595,847,2,4.8,1556.0,456.0,1735.5,1,0
4,154000,18.09,3,596,848,1,4.5,16.0,5.0,71.75,1,0
10,157000,16.49,3,596,848,1,4.700000000000001,24.0,6.0,66.5,1,0
2,158000,15.96,3,596,848,1,4.55,18.0,5.0,93.5,1,0
24,160000,14.89,3,596,848,1,4.6000000000000005,19.0,5.0,91.0,1,0
68,165000,12.23,3,596,848,1,4.547058823529413,18.0,5.0,81.41176470588235,1,0
46,169000,10.11,3,596,848,1,4.630434782608694,23.0,6.0,79.56521739130434,1,0
6,76000,22.45,3,599,852,1,5.0,4.0,1.0,40.0,1,0
55,88000,10.2,3,599,852,1,5.0,7.0,2.0,11.218181818181819,1,0
56,188000,30.11,3,600,853,1,4.5,460.0,185.0,473.0,1,0
40,189000,29.74,3,600,853,1,4.5,450.0,184.0,100.0,1,0
162,193000,28.25,3,600,853,3,4.5,430.0,179.0,267.6666666666667,1,0
42,196000,27.14,3,600,853,1,4.5,463.0,188.0,787.5,1,0
515,199000,26.02,3,600,853,4,4.5,489.0,193.0,120.6,1,0
78,201000,25.28,3,600,853,2,4.5,416.0,174.0,197.0,1,0
68,208000,22.68,3,600,853,1,4.5,450.0,184.0,455.25,1,0
50,209000,22.3,3,600,853,1,4.5,495.0,195.0,610.0,1,0
1,212000,21.19,3,600,853,1,4.5,422.0,176.0,335.0,1,0
834,214000,20.45,3,600,853,1,4.5,498.0,195.0,371.0,1,0
84,215000,20.07,3,600,853,3,4.5,506.0,196.0,586.3333333333334,1,0
12,219000,18.59,3,600,853,2,4.5,483.0,192.0,509.5,1,0
54,220000,18.22,3,600,853,2,4.5,414.0,174.0,135.33333333333334,1,0
18,226000,15.99,3,600,853,1,4.5,364.0,155.0,286.0,1,0
32,228000,15.24,3,600,853,1,4.5,498.0,195.0,605.75,1,0
170,229000,14.87,3,600,853,4,4.5,482.0,192.0,515.6,1,0
49,234000,13.01,3,600,853,1,4.5,500.0,195.0,516.1428571428571,1,0
70,236000,12.27,3,600,853,2,4.5,480.0,192.0,700.8571428571429,1,0
16,238000,11.52,3,600,853,1,4.5,364.0,155.0,285.5,1,0
1,239000,11.15,3,600,853,1,4.5,362.0,155.0,373.0,1,0
504,242000,10.04,3,600,853,1,4.5,488.0,193.0,369.64285714285717,1,0
18,190000,29.37,3,601,854,1,4.6,428.0,172.0,100.0,1,0
72,193000,28.25,3,601,854,2,4.5,415.0,169.0,192.16666666666666,1,0
40,195000,27.51,3,601,854,2,4.5,451.0,179.0,236.25,1,0
165,199000,26.02,3,601,854,2,4.5,393.0,165.0,137.0,1,0
64,201000,25.28,3,601,854,2,4.5,403.0,166.0,132.0,1,0
39,203000,24.54,3,601,854,1,4.5,409.0,167.0,242.66666666666666,1,0
1758,209000,22.3,3,601,854,2,4.549999999999998,463.0,181.0,324.0,1,0
24,213000,20.82,3,601,854,1,4.583333333333334,457.0,181.0,606.6666666666666,1,0
30,214000,20.45,3,601,854,1,4.599999999999999,468.0,183.0,359.5,1,0
78,215000,20.07,3,601,854,2,4.599999999999997,473.0,183.0,573.5,1,0
18,219000,18.59,3,601,854,2,4.5,450.0,179.0,571.0,1,0
3115,220000,18.22,3,601,854,4,4.5,410.0,167.0,120.4,1,0
5,223000,17.1,3,601,854,1,4.5,450.0,179.0,577.8,1,0
2,227000,15.61,3,601,854,1,4.5,370.0,165.0,72.0,1,0
4,228000,15.24,3,601,854,1,4.6,428.0,172.0,277.5,1,0
5,231000,14.13,3,601,854,1,4.56,454.0,180.0,403.8,1,0
15,232000,13.75,3,601,854,1,4.5,433.0,175.0,410.6666666666667,1,0
135,235000,12.64,3,601,854,3,4.5,449.0,179.0,701.2,1,0
378,242000,10.04,3,601,854,3,4.555555555555557,458.0,181.0,357.6666666666667,1,0
2,269000,0.0,3,601,854,2,4.5,410.0,167.0,239.0,1,0
14,105000,29.05,3,602,855,1,4.65,426.0,142.0,149.5,1,0
329,106000,28.38,3,602,855,2,4.599999999999997,410.0,138.0,207.57142857142858,1,0
28,107000,27.7,3,602,855,2,4.625000000000001,439.0,143.0,163.0,1,0
28,108000,27.03,3,602,855,1,4.6,355.0,124.0,112.0,1,0
994,109000,26.35,3,602,855,3,4.600000000000014,403.0,136.0,262.7857142857143,1,0
44,111000,25.0,3,602,855,1,4.6000000000000005,387.0,134.0,208.75,1,0
1,115000,22.3,3,602,855,1,4.6,424.0,142.0,159.0,1,0
9,116000,21.62,3,602,855,2,4.7,445.0,144.0,107.0,1,0
30,118000,20.27,3,602,855,1,4.700000000000001,446.0,144.0,111.66666666666667,1,0
42,119000,19.59,3,602,855,1,4.685714285714285,437.0,143.0,113.28571428571429,1,0
52,121000,18.24,3,602,855,2,4.6000000000000005,393.0,134.0,244.75,1,0
350,122000,17.57,3,602,855,3,4.639999999999999,433.0,143.0,171.3,1,0
24,125000,15.54,3,602,855,3,4.6000000000000005,401.0,135.0,344.5,1,0
6,126000,14.86,3,602,855,1,4.7,440.0,143.0,89.33333333333333,1,0
3,127000,14.19,3,602,855,1,4.7,428.0,143.0,172.0,1,0
64,128000,13.51,3,602,855,2,4.599999999999996,418.0,140.0,270.375,1,0
21,129000,12.84,3,602,855,4,4.6,325.0,113.0,333.0,1,0
1,131000,11.49,3,602,855,1,4.6,324.0,113.0,336.0,1,0
120,133000,10.14,3,602,855,3,4.605000000000007,433.0,143.0,268.5,1,0
74,136000,8.11,3,602,855,3,4.599999999999997,325.0,113.0,333.0,1,0
66,82000,25.45,3,603,856,2,4.6000000000000005,134.0,54.0,90.0,1,0
1,84000,23.64,3,603,856,1,4.6,129.0,53.0,100.0,1,0
8,86000,21.82,3,603,856,2,4.6,130.0,53.0,95.5,1,0
60,88000,20.0,3,603,856,2,4.533333333333333,127.0,52.0,185.66666666666666,1,0
75,89000,19.09,3,603,856,2,4.58,147.0,57.0,89.0,1,0
189,90000,18.18,3,603,856,2,4.555555555555558,133.0,54.0,88.77777777777777,1,0
3,91000,17.27,3,603,856,1,4.6,152.0,57.0,9.333333333333334,1,0
253,93000,15.45,3,603,856,3,4.595652173913052,152.0,57.0,17.47826086956522,1,0
5,94000,14.55,3,603,856,1,4.6,151.0,57.0,5.2,1,0
15,95000,13.64,3,603,856,3,4.6,148.0,57.0,45.2,1,0
77,96000,12.73,3,603,856,3,4.599999999999996,144.0,56.0,39.0,1,0
1504,99000,10.0,3,603,856,5,4.593749999999951,150.0,57.0,74.4375,1,0
3,102000,7.27,3,603,856,1,4.4,88.0,43.0,68.0,1,0
144,110000,0.0,3,603,856,4,4.400000000000003,93.0,46.0,62.0,1,0
464,96000,25.0,3,604,857,4,4.75,754.0,220.0,160.75,1,0
12,98000,23.44,3,604,857,1,4.8,751.0,218.0,184.0,1,0
1344,99000,22.66,3,604,857,4,4.78749999999999,836.0,249.0,69.625,1,0
44,100000,21.88,3,604,857,2,4.8,859.0,254.0,143.5,1,0
261,101000,21.09,3,604,857,1,4.799999999999999,854.0,254.0,17.555555555555557,1,0
170,102000,20.31,3,604,857,2,4.8000000000000025,861.0,255.0,161.6,1,0
175,103000,19.53,3,604,857,1,4.799999999999999,816.0,242.0,41.0,1,0
18,104000,18.75,3,604,857,1,4.7,656.0,195.0,293.0,1,0
20,105000,17.97,3,604,857,2,4.8,806.0,241.0,93.0,1,0
186,108000,15.62,3,604,857,3,4.800000000000002,816.0,242.0,61.166666666666664,1,0
